,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activations,param_batch_size,param_dropout_rate,param_learning_rate,param_nb_epoch,param_neurons,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
45,4.372129678726196,0.04315200110285336,0.006283950805664062,0.00048025670346441696,"['relu', 'relu', 'relu', 'identity']",32,0.1,0.05,50,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 50, 'neurons': [20, 10, 5, 1]}",-69575.44530488068,-69796.10313230257,-66146.32521482802,-63262.840963193456,-68630.45940729354,-67482.23480449965,2475.5555091981,714,-66913.83964628131,-65956.19492523401,-69355.04904009413,-66941.85956387076,-66333.44012656157,-67100.07666040836,1186.6603816853042
46,4.371722316741943,0.059491189082051366,0.006492805480957031,0.00048547304630513886,"['relu', 'relu', 'relu', 'identity']",32,0.1,0.05,50,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 50, 'neurons': [30, 30, 15, 1]}",-69471.32278285446,-70323.27929999438,-64138.87028383369,-66158.01104916335,-68694.46395706607,-67757.1894745824,2282.593211616637,1092,-67182.75036587712,-66835.60957751593,-67242.27111895829,-68892.63784493685,-66885.7919898079,-67407.81217941923,759.3003115474129
47,4.381548738479614,0.018372967052866243,0.006298160552978516,0.0004855897978240904,"['relu', 'relu', 'relu', 'identity']",32,0.1,0.05,50,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 50, 'neurons': [50, 50, 25, 1]}",-70824.0271312569,-71144.35593347442,-64195.61552203936,-64302.62759117855,-68280.96839699155,-67749.51891498816,3025.599009468282,1079,-68157.92485572417,-67814.12737519067,-67455.8404707165,-67706.24681910324,-66072.74914438571,-67441.37773302404,720.5402267695131
48,4.385351467132568,0.026138202753378706,0.00650181770324707,0.0004844637977717006,"['relu', 'relu', 'relu', 'identity']",32,0.1,0.05,100,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 100, 'neurons': [20, 10, 5, 1]}",-69006.78370007197,-69884.48620091705,-64905.663900052255,-64196.95171547717,-68270.40927491644,-67252.85895828698,2275.3028945144856,389,-66376.0557704302,-66634.83623269385,-68126.83571435502,-67742.06709262593,-66045.36154644667,-66985.03127131033,806.6334407251827
49,4.395482730865479,0.031187607294508653,0.006108427047729492,0.00039600479385632506,"['relu', 'relu', 'relu', 'identity']",32,0.1,0.05,100,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 100, 'neurons': [30, 30, 15, 1]}",-68348.94971075984,-69615.91551951265,-62869.6030034474,-64593.52865151916,-69695.38237007952,-67024.67585106372,2784.816139725673,162,-65776.81387812748,-66227.41212723184,-65918.54299950355,-68210.37432266126,-67926.02092601896,-66811.83285070861,1040.0107624282764
50,4.375506925582886,0.04786287255298616,0.0059241771697998045,4.36969679636545e-05,"['relu', 'relu', 'relu', 'identity']",32,0.1,0.05,100,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 100, 'neurons': [50, 50, 25, 1]}",-69267.43238129807,-68178.57016818246,-63874.17877499146,-63558.02986764864,-70700.49801976095,-67115.74184237632,2890.4981816867776,232,-66523.0680983004,-64550.07508150419,-67328.32304888734,-67123.66513902885,-69208.28402695322,-66946.6830789348,1497.664188628716
51,4.394908428192139,0.03158582994621859,0.005935955047607422,3.940169810434395e-05,"['relu', 'relu', 'relu', 'identity']",32,0.1,0.05,500,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 500, 'neurons': [20, 10, 5, 1]}",-69453.8313165007,-70628.02918325808,-64127.760271810344,-63923.303128499654,-70568.2006113498,-67740.22490228372,3062.4205998763564,1060,-67118.62429182214,-67186.50315134111,-67599.51210478388,-67924.66585455392,-68081.75233160937,-67582.21154682207,384.34711787869435
52,4.379685974121093,0.028532059776693,0.00614013671875,0.0003873207847467687,"['relu', 'relu', 'relu', 'identity']",32,0.1,0.05,500,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 500, 'neurons': [30, 30, 15, 1]}",-69912.77026602818,-70399.4305925658,-64917.36443276848,-63970.43968491574,-69483.36361271422,-67736.67371779849,2720.6477017592383,1054,-67073.61808523876,-66990.9721063494,-68258.80990937783,-67500.74929126562,-67402.99092615067,-67445.42806367646,449.7164113073503
53,4.4404942989349365,0.050746402888278745,0.0060386180877685545,0.0001078297835054057,"['relu', 'relu', 'relu', 'identity']",32,0.1,0.05,500,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 500, 'neurons': [50, 50, 25, 1]}",-69285.76906824649,-70743.39425368272,-62893.81129226852,-66431.91696658178,-67873.61738084706,-67445.70179232532,2690.397803222584,652,-67118.10681482297,-67667.17127637645,-66392.17993815111,-69597.24162147738,-65756.91190468188,-67306.32231110196,1315.3157203483331
54,4.3866438388824465,0.0349254269628656,0.005960273742675781,0.00012170780641006513,"['relu', 'relu', 'relu', 'identity']",32,0.1,0.05,1000,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 1000, 'neurons': [20, 10, 5, 1]}",-70265.92037017699,-69522.09784765336,-65310.865024180064,-62222.42482968945,-67740.63302443112,-67012.3882192262,2941.20331935692,154,-67738.26099091368,-66321.55177735629,-68434.47762880301,-66141.75230048386,-65800.51738846325,-66887.31201720402,1017.3398734759389
55,4.457151889801025,0.09074716857968168,0.005909156799316406,2.321095175864643e-05,"['relu', 'relu', 'relu', 'identity']",32,0.1,0.05,1000,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 1000, 'neurons': [30, 30, 15, 1]}",-71506.1020551986,-71817.61498410572,-65261.33021638406,-65275.51342157524,-68484.70086073368,-68469.05230759946,2860.9424907228754,1427,-68596.59150003699,-68529.709888962,-68224.52241013902,-69025.23358008641,-66572.30799913057,-68189.673075671,848.1100473341907
56,4.392821550369263,0.024003253268025382,0.006290531158447266,0.0004900834466165687,"['relu', 'relu', 'relu', 'identity']",32,0.1,0.05,1000,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 1000, 'neurons': [50, 50, 25, 1]}",-66962.51832180019,-71805.90757322787,-63830.51452672035,-64981.00119543071,-68738.31152242214,-67263.65062792024,2824.6881419995557,398,-64828.78030607664,-67976.57537589129,-67040.24787780196,-68845.7217084392,-66826.78245539419,-67103.62154472065,1345.5497118915343
57,4.401430225372314,0.05347636846160325,0.006104612350463867,0.00038595279116651116,"['relu', 'relu', 'relu', 'identity']",32,0.1,0.05,5000,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 5000, 'neurons': [20, 10, 5, 1]}",-69404.66126711905,-70677.01363671254,-63277.99330999633,-65742.06782846914,-69295.37612987669,-67679.42243443475,2745.877987030686,985,-67392.39347266898,-67349.61149791806,-66560.94356585853,-69308.03378264315,-67203.55973790574,-67562.9084113989,922.2904639896193
58,4.413659572601318,0.03151773579348945,0.006099987030029297,0.0003824241856973638,"['relu', 'relu', 'relu', 'identity']",32,0.1,0.05,5000,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 5000, 'neurons': [30, 30, 15, 1]}",-68740.90605356834,-70236.81279367802,-65268.31465705435,-62908.539553970004,-68298.14593546814,-67090.54379874778,2641.616385071211,207,-66263.23937179781,-66980.52745982092,-68486.2140611194,-66008.97170776282,-65801.63302924401,-66708.117125949,974.0913766532375
59,4.378023719787597,0.04754193041751198,0.0060975074768066405,0.0003958508234738742,"['relu', 'relu', 'relu', 'identity']",32,0.1,0.05,5000,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 5000, 'neurons': [50, 50, 25, 1]}",-67949.88117341581,-71656.46876510425,-64464.86161207402,-63025.995110474934,-67198.55242783243,-66859.1518177803,2991.482880657401,71,-65835.08620673053,-68225.07366704289,-67948.48306898448,-66427.18330331503,-65051.00979992287,-66697.36720919915,1218.7041072581858
60,4.367619228363037,0.05899735935616357,0.006345701217651367,0.00048473449772839535,"['relu', 'relu', 'relu', 'identity']",32,0.3,0.01,50,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 50, 'neurons': [20, 10, 5, 1]}",-69414.57821872986,-69194.83187917488,-64332.228982911365,-63508.53455702951,-69008.25581814158,-67091.68589119744,2605.6042680790342,210,-67324.11013433778,-65976.9954734128,-67572.6066761719,-67119.19643013549,-66985.99044801155,-66995.77983241391,546.5855932288517
61,4.389723682403565,0.053998043478881645,0.006087779998779297,0.0004029921474009984,"['relu', 'relu', 'relu', 'identity']",32,0.3,0.01,50,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 50, 'neurons': [30, 30, 15, 1]}",-70715.78903258494,-70148.51863126493,-65669.120479949,-63266.83012069132,-67574.56633593429,-67474.9649200849,2779.5763507629167,703,-68105.3813131886,-66718.11087990887,-68758.61681176253,-66372.9392718746,-65666.95026088567,-67124.39970752406,1139.0270182691647
62,4.4113048076629635,0.06266162919928588,0.006121110916137695,0.00037133301125130604,"['relu', 'relu', 'relu', 'identity']",32,0.3,0.01,50,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 50, 'neurons': [50, 50, 25, 1]}",-69909.5498946414,-69580.3794280068,-64834.194633233914,-63954.511814505095,-69247.70614415877,-67505.26838290921,2563.7960906921217,748,-67370.66209576977,-66226.05535924382,-67699.45859810595,-67687.85622259183,-67260.0087696139,-67248.80820906504,539.786280930448
63,4.3665509700775145,0.05410663659810824,0.006117010116577148,0.00039788518271394955,"['relu', 'relu', 'relu', 'identity']",32,0.3,0.01,100,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 100, 'neurons': [20, 10, 5, 1]}",-70048.10027785815,-69977.08991483491,-65538.75122117852,-64035.012968710435,-67697.42774009594,-67459.2764245356,2387.9743313611048,678,-67409.1059442934,-66494.4905256246,-68727.98354269701,-67182.48186341164,-65763.71157445252,-67115.55469009584,990.3311462104306
64,4.417705869674682,0.05819764619493632,0.005925559997558593,3.4077880690842416e-05,"['relu', 'relu', 'relu', 'identity']",32,0.3,0.01,100,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 100, 'neurons': [30, 30, 15, 1]}",-70117.82872250967,-69170.3282636064,-64003.63907973115,-61212.43875570756,-68810.3406975933,-66662.91510382961,3452.9531401655863,20,-67321.72288271952,-65540.40610950936,-67057.91374888724,-64733.412623284596,-66873.34752341603,-66305.36057756336,997.8089487299637
65,4.427782011032105,0.043784637531918885,0.005902242660522461,3.363997439993056e-05,"['relu', 'relu', 'relu', 'identity']",32,0.3,0.01,100,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 100, 'neurons': [50, 50, 25, 1]}",-69217.88339096376,-70429.31337071094,-64215.058555955125,-64052.74255261221,-69959.3764654257,-67574.87486713355,2836.438814365566,860,-65857.9989450056,-66968.7485860148,-67666.86189218587,-67420.53069869964,-67875.52450128637,-67157.93292463847,716.7318914644993
66,4.366113615036011,0.06513447015514617,0.005904245376586914,2.717444720107481e-05,"['relu', 'relu', 'relu', 'identity']",32,0.3,0.01,500,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 500, 'neurons': [20, 10, 5, 1]}",-69512.95652286238,-72744.94912276372,-65796.74954845355,-64652.010380589214,-68482.20940351435,-68237.77499563663,2857.1583024990996,1392,-66856.26921539928,-69413.71761613434,-69142.6522246097,-68353.4424755989,-66120.80934596325,-67977.37817554109,1285.775413926143
67,4.396307945251465,0.05447160004504915,0.0058990478515625,3.980365153527278e-05,"['relu', 'relu', 'relu', 'identity']",32,0.3,0.01,500,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 500, 'neurons': [30, 30, 15, 1]}",-69988.34794471695,-68993.64903466732,-64044.700998936,-62275.12093082872,-67756.96511958369,-66611.75680574654,2959.1372600456502,14,-67296.52594543765,-65821.7533725108,-67455.00209085857,-66026.07865011482,-65280.93659024838,-66376.05932983404,853.2774059198307
68,4.402893114089966,0.06911765296163912,0.006200218200683593,0.0005789668255781042,"['relu', 'relu', 'relu', 'identity']",32,0.3,0.01,500,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 500, 'neurons': [50, 50, 25, 1]}",-70306.4938360615,-68622.60403670649,-65226.17645301322,-64645.59180513612,-68692.88893431128,-67498.75101304572,2185.2937262793193,743,-67519.22242230127,-65313.96061777047,-68276.74126520715,-68215.6820286194,-66147.1482869545,-67094.55092417056,1174.9832708066426
69,4.420795154571533,0.09241884836800567,0.005903100967407227,1.7383706655503078e-05,"['relu', 'relu', 'relu', 'identity']",32,0.3,0.01,1000,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 1000, 'neurons': [20, 10, 5, 1]}",-70206.05939797235,-70704.80378719117,-66116.7501924516,-63505.220318721746,-68662.73366991492,-67839.11347325034,2692.2900794765715,1174,-67799.27671749864,-67172.0158355896,-69522.00872137808,-66444.2284224098,-66280.431886524,-67443.59231668002,1172.3267726053884
70,4.358890104293823,0.06585123539081006,0.007324934005737305,0.0027991556526261504,"['relu', 'relu', 'relu', 'identity']",32,0.3,0.01,1000,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 1000, 'neurons': [30, 30, 15, 1]}",-69811.56988419523,-69496.33341767949,-63354.396754725014,-63533.59855323595,-68658.76051802418,-66970.93182557197,2904.8314725765863,123,-67007.52744012678,-65988.07596071962,-66435.43898409855,-66881.69716350551,-66592.93974872924,-66581.13585943593,359.2307983285867
71,4.369864797592163,0.06407487655249347,0.006514501571655273,0.0004707631541635444,"['relu', 'relu', 'relu', 'identity']",32,0.3,0.01,1000,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 1000, 'neurons': [50, 50, 25, 1]}",-69750.03140510478,-69984.95733902033,-65323.378304360886,-65104.7086131465,-68466.95055777031,-67726.00524388057,2116.239998886468,1045,-67034.41741284159,-66373.4832291243,-68589.17095648703,-69222.6553267756,-66403.34057826882,-67524.61350069946,1169.553307296499
72,4.356196641921997,0.06173457726279817,0.0067061901092529295,0.00040955119642115454,"['relu', 'relu', 'relu', 'identity']",32,0.3,0.01,5000,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 5000, 'neurons': [20, 10, 5, 1]}",-68444.30238993373,-70513.84206110617,-63888.96696930289,-64055.17452706459,-70410.83521519483,-67462.62423252044,2944.3950132664736,682,-66113.48178454756,-66912.25904367008,-67102.12336837656,-67375.85876888077,-67443.3507758956,-66989.41474827411,477.7680799250896
73,4.444179248809815,0.08731921564529989,0.006518650054931641,0.0004888781748924,"['relu', 'relu', 'relu', 'identity']",32,0.3,0.01,5000,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 5000, 'neurons': [30, 30, 15, 1]}",-70149.24199023335,-69042.2721609125,-62588.57169526559,-63403.20050095013,-67108.17382977459,-66458.29203542724,3001.0241918220067,5,-67667.42970818025,-66004.60752444374,-66160.05972774785,-67015.82534338796,-65003.667690164395,-66370.31799878484,910.4794644825184
74,4.360128498077392,0.06739845684826921,0.006293964385986328,0.0004962630670243791,"['relu', 'relu', 'relu', 'identity']",32,0.3,0.01,5000,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 5000, 'neurons': [50, 50, 25, 1]}",-69975.42434912462,-70489.97277460009,-64455.962805262316,-64039.91619336207,-69583.87362003278,-67709.02994847638,2843.5916359583566,1022,-67180.04014694616,-66949.74346291488,-67604.08932972947,-67761.06649106265,-68144.80570132157,-67527.94902639496,423.3238754346644
75,4.360419368743896,0.05777325185535539,0.00650334358215332,0.0005165995982542108,"['relu', 'relu', 'relu', 'identity']",32,0.3,0.05,50,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.3, 'learning_rate': 0.05, 'nb_epoch': 50, 'neurons': [20, 10, 5, 1]}",-70197.45344971858,-71817.27881828975,-63683.507906027364,-62842.29260937137,-69342.0826913018,-67576.52309494177,3620.469341663331,861,-67512.3489221864,-68187.0275169815,-67066.99053775104,-65559.32464111065,-67508.38846908054,-67166.81601742204,879.873841314456
76,4.387317705154419,0.05368694278386282,0.006310129165649414,0.0004870061551597822,"['relu', 'relu', 'relu', 'identity']",32,0.3,0.05,50,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 32, 'dropout_rate': 0.3, 'learning_rate': 0.05, 'nb_epoch': 50, 'neurons': [30, 30, 15, 1]}",-69367.95244983028,-70018.25142315164,-63996.41190553113,-65285.31437619655,-71088.8855069267,-67951.36313232726,2788.270228249946,1261,-67175.6284247728,-66536.88487279824,-67065.05607883075,-69124.95975135945,-69020.97401146514,-67784.70062784528,1074.2967728924218
